set_id,block_id,session_id,set_order,reps_parsed,distance_parsed_m,block_volume_m,block_type,prescription_text,zones,styles,materials,skills,atomization,source_fidelity
RKF-10-12-25-B03-S01,RKF-10-12-25-B03,RKF-10-12-25,1,6,100,600,Desenvolvimento,"600: 6x100 IM técnico, transições",,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-25-B04-S01,RKF-10-12-25-B04,RKF-10-12-25,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-26-B01-S01,RKF-10-12-26-B01,RKF-10-12-26,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-26-B02-S01,RKF-10-12-26-B02,RKF-10-12-26,1,4,200,800,Desenvolvimento,800: 4x200 =100 borbo/costas+100 livre A2,A2,Livre/Crawl|Costas|Borboleta,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-26-B03-S01,RKF-10-12-26-B03,RKF-10-12-26,1,4,200,800,Desenvolvimento,800: 4x200 =100 peito/livre+100 livre A2,A2,Livre/Crawl|Peito,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-26-B04-S01,RKF-10-12-26-B04,RKF-10-12-26,1,8,100,800,Desenvolvimento,800: 8x100 alternando borbo/costas e peito/livre,,Livre/Crawl|Costas|Peito|Borboleta,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-26-B05-S01,RKF-10-12-26-B05,RKF-10-12-26,1,8,25,200,Desenvolvimento,200: 8x25 transições IM,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-26-B06-S01,RKF-10-12-26-B06,RKF-10-12-26,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-27-B01-S01,RKF-10-12-27-B01,RKF-10-12-27,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-27-B02-S01,RKF-10-12-27-B02,RKF-10-12-27,1,4,300,1200,Desenvolvimento,1200: 4x300 =100 perna IM+100 nado IM+100 livre A2,A2,Livre/Crawl,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-27-B03-S01,RKF-10-12-27-B03,RKF-10-12-27,1,8,100,800,Desenvolvimento,800: 8x100 =50 perna estilo+50 nado mesmo estilo,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-27-B04-S01,RKF-10-12-27-B04,RKF-10-12-27,1,4,150,600,Desenvolvimento,600: 4x150 =50 perna+50 estilo+50 livre progressivo,,Livre/Crawl,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-27-B05-S01,RKF-10-12-27-B05,RKF-10-12-27,1,8,25,200,Desenvolvimento,200: 8x25 submerso/breakout,,,,Submerso|Breakout,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-27-B06-S01,RKF-10-12-27-B06,RKF-10-12-27,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-28-B01-S01,RKF-10-12-28-B01,RKF-10-12-28,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-28-B02-S01,RKF-10-12-28-B02,RKF-10-12-28,1,8,100,800,Desenvolvimento,800: 8x100 =50 pull livre palmar P+50 estilo,,Livre/Crawl,Palmar,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-28-B03-S01,RKF-10-12-28-B03,RKF-10-12-28,1,6,150,900,Desenvolvimento,900: 6x150 =50 braço unilateral estilo+50 nado estilo+50 livre,,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-28-B04-S01,RKF-10-12-28-B04,RKF-10-12-28,1,4,200,800,Desenvolvimento,800: 4x200 IM negative split técnico,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-28-B05-S01,RKF-10-12-28-B05,RKF-10-12-28,1,8,25,200,Desenvolvimento,200: 8x25 scull/pegada,,,,Scull,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-28-B06-S01,RKF-10-12-28-B06,RKF-10-12-28,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-29-B01-S01,RKF-10-12-29-B01,RKF-10-12-29,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-29-B02-S01,RKF-10-12-29-B02,RKF-10-12-29,1,4,200,2400,Desenvolvimento,2400: 3x broken 800: 4x200 IM / 8x100 IM / 16x50 ordem IM; aumentar qualidade,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-29-B03-S01,RKF-10-12-29-B03,RKF-10-12-29,1,6,100,600,Desenvolvimento,600: 6x100 =50 estilo+50 livre A2,A2,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-29-B04-S01,RKF-10-12-29-B04,RKF-10-12-29,1,8,25,200,Desenvolvimento,200: 8x25 virada/transição,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-29-B05-S01,RKF-10-12-29-B05,RKF-10-12-29,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-30-B01-S01,RKF-10-12-30-B01,RKF-10-12-30,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-30-B02-S01,RKF-10-12-30-B02,RKF-10-12-30,1,,,2000,Desenvolvimento,2000: 2x[400 IM técnico+300 (100 IM+200 livre)+200 IM A2+100 IM forte técnico],A2,Livre/Crawl|Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-30-B03-S01,RKF-10-12-30-B03,RKF-10-12-30,1,8,100,800,Desenvolvimento,800: 8x100 progressivos 1–4 alternando IM e 50 estilo+50 livre,,Livre/Crawl|Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-30-B04-S01,RKF-10-12-30-B04,RKF-10-12-30,1,8,25,200,Desenvolvimento,200: 8x25 velocidade curta por estilo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-30-B05-S01,RKF-10-12-30-B05,RKF-10-12-30,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-31-B01-S01,RKF-10-12-31-B01,RKF-10-12-31,1,,,700,Aquecimento,700 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-31-B02-S01,RKF-10-12-31-B02,RKF-10-12-31,1,8,100,800,Desenvolvimento,800: 8x100 =25 paraquedas P+25 livre transferência+50 estilo técnico,,Livre/Crawl,Paraquedas,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-31-B03-S01,RKF-10-12-31-B03,RKF-10-12-31,1,4,200,800,Desenvolvimento,800: 4x200 IM A2,A2,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-31-B04-S01,RKF-10-12-31-B04,RKF-10-12-31,1,8,75,600,Desenvolvimento,600: 8x75 =25 resistido leve/palmar+25 livre+25 estilo,,Livre/Crawl,Palmar,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-31-B05-S01,RKF-10-12-31-B05,RKF-10-12-31,1,3,100,300,Desenvolvimento,300: 3x100 IM progressivos,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-31-B06-S01,RKF-10-12-31-B06,RKF-10-12-31,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-32-B01-S01,RKF-10-12-32-B01,RKF-10-12-32,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-32-B02-S01,RKF-10-12-32-B02,RKF-10-12-32,1,2,800,1600,Desenvolvimento,1600: 2x800 =200 IM+200 livre+200 IM+200 livre; 2º mais rápido,,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-32-B03-S01,RKF-10-12-32-B03,RKF-10-12-32,1,3,400,1200,Desenvolvimento,"1200: 3x400 =200 IM+200 livre A2, descendente 1–3",A2,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-32-B04-S01,RKF-10-12-32-B04,RKF-10-12-32,1,4,100,400,Desenvolvimento,400: 4x100 IM técnico,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-32-B05-S01,RKF-10-12-32-B05,RKF-10-12-32,1,8,25,200,Desenvolvimento,200: 8x25 transições,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-32-B06-S01,RKF-10-12-32-B06,RKF-10-12-32,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-33-B01-S01,RKF-10-12-33-B01,RKF-10-12-33,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-33-B02-S01,RKF-10-12-33-B02,RKF-10-12-33,1,12,150,1800,Desenvolvimento,1800: 12x150 em 3 blocos: borbo/costas/livre; costas/peito/livre; peito/livre/escolha; progressivos 1–4,,Livre/Crawl|Costas|Peito|Borboleta,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-33-B03-S01,RKF-10-12-33-B03,RKF-10-12-33,1,6,100,600,Desenvolvimento,600: 6x100 IM técnico,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-33-B04-S01,RKF-10-12-33-B04,RKF-10-12-33,1,8,50,400,Desenvolvimento,400: 8x50 perna estilos,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-33-B05-S01,RKF-10-12-33-B05,RKF-10-12-33,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-34-B01-S01,RKF-10-12-34-B01,RKF-10-12-34,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-34-B02-S01,RKF-10-12-34-B02,RKF-10-12-34,1,5,4,2000,Desenvolvimento,2000: 5x4x100: IM técnico; 25 cada estilo; 50 estilo+50 livre; IM progressivo; estilo fraco+livre. Todos progressivos 1–4,,Livre/Crawl|Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-34-B03-S01,RKF-10-12-34-B03,RKF-10-12-34,1,4,150,600,Desenvolvimento,600: 4x150 =50 perna estilo+100 nado,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-34-B04-S01,RKF-10-12-34-B04,RKF-10-12-34,1,8,50,400,Desenvolvimento,400: 8x50 =25 rápido estilo+25 fácil,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-34-B05-S01,RKF-10-12-34-B05,RKF-10-12-34,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-35-B01-S01,RKF-10-12-35-B01,RKF-10-12-35,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-35-B02-S01,RKF-10-12-35-B02,RKF-10-12-35,1,,,2400,Desenvolvimento,"2400: 2x[100 IM+200 IM+300 (100 IM+200 livre)+400 (200 IM+200 livre)+200 IM], 2ª negative split",,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-35-B03-S01,RKF-10-12-35-B03,RKF-10-12-35,1,6,100,600,Desenvolvimento,600: 6x100 =50 perna estilo+50 nado estilo,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-35-B04-S01,RKF-10-12-35-B04,RKF-10-12-35,1,8,25,200,Desenvolvimento,200: 8x25 velocidade técnica,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-35-B05-S01,RKF-10-12-35-B05,RKF-10-12-35,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-36-B01-S01,RKF-10-12-36-B01,RKF-10-12-36,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-36-B02-S01,RKF-10-12-36-B02,RKF-10-12-36,1,16,25,400,Desenvolvimento,"400: 16x25, 4 de cada estilo: saída/submerso/breakout/chegada",,,,Submerso|Breakout,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-36-B03-S01,RKF-10-12-36-B03,RKF-10-12-36,1,8,100,800,Desenvolvimento,800: 8x100 IM técnico focando transições,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-36-B04-S01,RKF-10-12-36-B04,RKF-10-12-36,1,4,200,800,Desenvolvimento,800: 4x200 =100 IM+100 livre A2,A2,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-36-B05-S01,RKF-10-12-36-B05,RKF-10-12-36,1,8,50,400,Desenvolvimento,400: 8x50 estilos progressivos 1–4,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-36-B06-S01,RKF-10-12-36-B06,RKF-10-12-36,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-37-B01-S01,RKF-10-12-37-B01,RKF-10-12-37,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-37-B02-S01,RKF-10-12-37-B02,RKF-10-12-37,1,4,200,800,Desenvolvimento,800: 4x200 IM reverso técnico,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-37-B03-S01,RKF-10-12-37-B03,RKF-10-12-37,1,4,200,800,Desenvolvimento,800: 4x200 IM normal A2,A2,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-37-B04-S01,RKF-10-12-37-B04,RKF-10-12-37,1,8,100,800,Desenvolvimento,"800: 8x100 alternando IM reverso/normal, progressivos por pares",,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-37-B05-S01,RKF-10-12-37-B05,RKF-10-12-37,1,8,50,400,Desenvolvimento,400: 8x50 =25 estilo fraco+25 livre,,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-37-B06-S01,RKF-10-12-37-B06,RKF-10-12-37,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-38-B01-S01,RKF-10-12-38-B01,RKF-10-12-38,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-38-B02-S01,RKF-10-12-38-B02,RKF-10-12-38,1,3,600,1800,Desenvolvimento,1800: 3x600: 200 IM+400 livre; 4x100 IM+200 livre; 100 perna IM+200 IM+300 livre negative split,,Livre/Crawl,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-38-B03-S01,RKF-10-12-38-B03,RKF-10-12-38,1,3,400,1200,Desenvolvimento,1200: 3x400 =100 IM+200 livre A2+100 IM forte técnico,A2,Livre/Crawl|Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-38-B04-S01,RKF-10-12-38-B04,RKF-10-12-38,1,4,100,400,Desenvolvimento,400: 4x100 IM progressivos 1–4,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-38-B05-S01,RKF-10-12-38-B05,RKF-10-12-38,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-39-B01-S01,RKF-10-12-39-B01,RKF-10-12-39,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-39-B02-S01,RKF-10-12-39-B02,RKF-10-12-39,1,8,100,800,Desenvolvimento,800: 8x100 =50 educativo estilo fraco+50 nado,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-39-B03-S01,RKF-10-12-39-B03,RKF-10-12-39,1,4,200,800,Desenvolvimento,800: 4x200 IM enfatizando estilo fraco,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-39-B04-S01,RKF-10-12-39-B04,RKF-10-12-39,1,6,150,900,Desenvolvimento,900: 6x150 =50 estilo fraco+50 livre A2+50 IM por rotação,A2,Livre/Crawl|Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-39-B05-S01,RKF-10-12-39-B05,RKF-10-12-39,1,8,25,200,Desenvolvimento,200: 8x25 velocidade técnica estilo forte,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-39-B06-S01,RKF-10-12-39-B06,RKF-10-12-39,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-40-B01-S01,RKF-10-12-40-B01,RKF-10-12-40,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-40-B02-S01,RKF-10-12-40-B02,RKF-10-12-40,1,8,50,400,Desenvolvimento,400: 8x50 perna 4 estilos,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-40-B03-S01,RKF-10-12-40-B03,RKF-10-12-40,1,8,75,600,Desenvolvimento,600: 8x75 =25 drill+25 estilo+25 livre,,Livre/Crawl,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-40-B04-S01,RKF-10-12-40-B04,RKF-10-12-40,1,4,200,800,Desenvolvimento,800: 4x200 IM técnico/A2,A2,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-40-B05-S01,RKF-10-12-40-B05,RKF-10-12-40,1,8,100,800,Desenvolvimento,800: 8x100 IM progressivos 1–4 x2,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-40-B06-S01,RKF-10-12-40-B06,RKF-10-12-40,1,4,100,400,Desenvolvimento,"400: 4x100 =25 cada estilo, último 25 mais rápido",,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-40-B07-S01,RKF-10-12-40-B07,RKF-10-12-40,1,8,25,200,Desenvolvimento,200: 8x25 transições/viradas,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-40-B08-S01,RKF-10-12-40-B08,RKF-10-12-40,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-41-B01-S01,RKF-10-12-41-B01,RKF-10-12-41,1,4,50,600,Aquecimento,"600: 200 livre + 4x50 estilos + 4x50 progressivos, aumentando conscientemente a pernada",,Livre/Crawl,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-41-B02-S01,RKF-10-12-41-B02,RKF-10-12-41,1,8,50,400,Desenvolvimento,400: 8x50 perna = 25 streamline + 25 lateral/costas,,Costas,,Streamline|Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-41-B03-S01,RKF-10-12-41-B03,RKF-10-12-41,1,8,100,800,Desenvolvimento,800: 8x100 = 50 perna + 50 nado; manter no nado a frequência da pernada; progressivos 1–4 x2,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-41-B04-S01,RKF-10-12-41-B04,RKF-10-12-41,1,4,200,800,Desenvolvimento,800: 4x200 = 50 perna A2 + 100 nado A2 + 50 nado progressivo aumentando pernas,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-41-B05-S01,RKF-10-12-41-B05,RKF-10-12-41,1,8,50,400,Desenvolvimento,400: 8x50 = 25 nado normal + 25 aumentando somente a frequência da pernada,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-41-B06-S01,RKF-10-12-41-B06,RKF-10-12-41,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-42-B01-S01,RKF-10-12-42-B01,RKF-10-12-42,1,,,600,Aquecimento,600 aquecimento variado,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-42-B02-S01,RKF-10-12-42-B02,RKF-10-12-42,1,12,50,600,Desenvolvimento,600: 12x50 perna progressivos 1–3,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-42-B03-S01,RKF-10-12-42-B03,RKF-10-12-42,1,6,150,900,Desenvolvimento,900: 6x150 = 50 perna A2 + 50 nado A2 + 50 nado forte usando muito as pernas,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-42-B04-S01,RKF-10-12-42-B04,RKF-10-12-42,1,8,100,800,Desenvolvimento,800: 8x100 = 75 A2 + 25 rápido de pernas,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-42-B05-S01,RKF-10-12-42-B05,RKF-10-12-42,1,8,25,200,Desenvolvimento,"200: 8x25 = 12,5 perna forte + 12,5 nado rápido",,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-42-B06-S01,RKF-10-12-42-B06,RKF-10-12-42,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-43-B01-S01,RKF-10-12-43-B01,RKF-10-12-43,1,,,600,Aquecimento,600 aquecimento incluindo IM técnico,,Medley,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-43-B02-S01,RKF-10-12-43-B02,RKF-10-12-43,1,4,200,800,Desenvolvimento,800: 4x200 perna — borboleta / costas / peito / livre,,Livre/Crawl|Costas|Peito|Borboleta,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-43-B03-S01,RKF-10-12-43-B03,RKF-10-12-43,1,8,100,800,Desenvolvimento,800: 8x100 = 50 perna do estilo + 50 nado do mesmo estilo,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-43-B04-S01,RKF-10-12-43-B04,RKF-10-12-43,1,8,50,400,Desenvolvimento,"400: 8x50 IM em ordem, enfatizando continuidade da pernada",,Medley,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-43-B05-S01,RKF-10-12-43-B05,RKF-10-12-43,1,8,50,400,Desenvolvimento,400: 8x50 = 25 perna estilo + 25 nado mesmo estilo,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-43-B06-S01,RKF-10-12-43-B06,RKF-10-12-43,1,8,25,200,Desenvolvimento,200: 8x25 submerso + breakout,,,,Submerso|Breakout,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-43-B07-S01,RKF-10-12-43-B07,RKF-10-12-43,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-44-B01-S01,RKF-10-12-44-B01,RKF-10-12-44,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-44-B02-S01,RKF-10-12-44-B02,RKF-10-12-44,1,8,50,400,Desenvolvimento,400: 8x50 perna A1→A2,A2|A1,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-44-B03-S01,RKF-10-12-44-B03,RKF-10-12-44,1,4,4,1600,Desenvolvimento,1600: 4x4x100 progressivos 1–4; B1 25 perna+75 nado; B2 50 perna+50 nado; B3 100 nado aumentando pernas; B4 nado completo progressivo,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-44-B04-S01,RKF-10-12-44-B04,RKF-10-12-44,1,6,100,600,Desenvolvimento,"600: 6x100 A2, último 25 usando pernas fortes",A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-44-B05-S01,RKF-10-12-44-B05,RKF-10-12-44,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-45-B01-S01,RKF-10-12-45-B01,RKF-10-12-45,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-45-B02-S01,RKF-10-12-45-B02,RKF-10-12-45,1,6,400,2400,Desenvolvimento,2400: 6x400 — 1)200 perna+200 nado; 2)4x(50 perna+50 nado); 3)100 perna+300 A2; 4)300 A2+100 forte de pernas; 5)4x100 progressivos aumentando pernas; 6)400 negative split com mais pernas no 2º200,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-45-B03-S01,RKF-10-12-45-B03,RKF-10-12-45,1,8,50,400,Desenvolvimento,400: 8x50 perna/nado rápido,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-45-B04-S01,RKF-10-12-45-B04,RKF-10-12-45,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-46-B01-S01,RKF-10-12-46-B01,RKF-10-12-46,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-46-B02-S01,RKF-10-12-46-B02,RKF-10-12-46,1,16,25,400,Desenvolvimento,400: 16x25 = 10–15 m submerso + completar leve,,,,Submerso,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-46-B03-S01,RKF-10-12-46-B03,RKF-10-12-46,1,8,75,600,Desenvolvimento,600: 8x75 = 25 perna streamline + 25 breakout/nado + 25 A1,A1,,,Streamline|Breakout|Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-46-B04-S01,RKF-10-12-46-B04,RKF-10-12-46,1,8,100,800,Desenvolvimento,800: 8x100 = 25 perna forte + 75 nado mantendo pernas ativas,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-46-B05-S01,RKF-10-12-46-B05,RKF-10-12-46,1,4,100,400,Desenvolvimento,400: 4x100 = 50 perna + 50 nado progressivo,,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-46-B06-S01,RKF-10-12-46-B06,RKF-10-12-46,1,,,400,Regenerativo,400 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-47-B01-S01,RKF-10-12-47-B01,RKF-10-12-47,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-47-B02-S01,RKF-10-12-47-B02,RKF-10-12-47,1,8,100,800,Desenvolvimento,800: 8x100 = 50 perna + 50 nado A2,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-47-B03-S01,RKF-10-12-47-B03,RKF-10-12-47,1,2,800,1600,Desenvolvimento,1600: 2x800 = 200 A1 + 200 A2 + 200 A2 com pernas mais presentes + 200 negative split,A2|A1,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-47-B04-S01,RKF-10-12-47-B04,RKF-10-12-47,1,3,200,600,Desenvolvimento,600: 3x200 = 150 nado A2 + 50 aumentando muito a frequência de pernas,A2,,,Perna,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-47-B05-S01,RKF-10-12-47-B05,RKF-10-12-47,1,8,25,200,Desenvolvimento,200: 8x25 rápido/fácil,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-47-B06-S01,RKF-10-12-47-B06,RKF-10-12-47,1,,,200,Regenerativo,200 regenerativo,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-48-B01-S01,RKF-10-12-48-B01,RKF-10-12-48,1,,,600,Aquecimento,600 aquecimento,,,,,normalized_atomic_block,NORMALIZED_EXACT
RKF-10-12-48-B02-S01,RKF-10-12-48-B02,RKF-10-12-48,1,12,50,600,Desenvolvimento,600: 12x50 alternando perna costas streamline / perna livre,,Livre/Crawl|Costas,,Streamline|Perna,normalized_atomic_block,NORMALIZED_EXACT
